trip_id,station_id,arrival_time,platform,direction,final_stop,line
Red_Forward_137,R20,23:02:00,1,Forward,LB Nagar,Red
Red_Forward_137,R21,23:04:00,1,Forward,LB Nagar,Red
Red_Forward_137,R22,23:06:00,1,Forward,LB Nagar,Red
Red_Forward_137,R23,23:08:00,1,Forward,LB Nagar,Red
Red_Forward_137,R24,23:10:00,1,Forward,LB Nagar,Red
Red_Forward_137,R25,23:12:00,1,Forward,LB Nagar,Red
Red_Forward_137,R26,23:14:00,1,Forward,LB Nagar,Red
Red_Forward_137,R27,23:16:00,1,Forward,LB Nagar,Red
Red_Forward_138,R1,22:36:00,1,Forward,LB Nagar,Red
Red_Forward_138,R2,22:38:00,1,Forward,LB Nagar,Red
Red_Forward_138,R3,22:40:00,1,Forward,LB Nagar,Red
Red_Forward_138,R4,22:42:00,1,Forward,LB Nagar,Red
Red_Forward_138,R5,22:44:00,1,Forward,LB Nagar,Red
Red_Forward_138,R6,22:46:00,1,Forward,LB Nagar,Red
Red_Forward_138,R7,22:48:00,1,Forward,LB Nagar,Red
Red_Forward_138,R8,22:50:00,1,Forward,LB Nagar,Red
Red_Forward_138,R9,22:52:00,1,Forward,LB Nagar,Red
Red_Forward_138,R10,22:54:00,1,Forward,LB Nagar,Red
Red_Forward_138,R11,22:56:00,1,Forward,LB Nagar,Red
Red_Forward_138,R12,22:58:00,1,Forward,LB Nagar,Red
Red_Forward_138,R13,23:00:00,1,Forward,LB Nagar,Red
Red_Forward_138,R14,23:02:00,1,Forward,LB Nagar,Red
Red_Forward_138,R15,23:04:00,1,Forward,LB Nagar,Red
Red_Forward_138,R16,23:06:00,1,Forward,LB Nagar,Red
Red_Forward_138,R17,23:08:00,1,Forward,LB Nagar,Red
Red_Forward_138,R18,23:10:00,1,Forward,LB Nagar,Red
Red_Forward_138,R19,23:12:00,1,Forward,LB Nagar,Red
Red_Forward_138,R20,23:14:00,1,Forward,LB Nagar,Red
Red_Forward_138,R21,23:16:00,1,Forward,LB Nagar,Red
Red_Forward_138,R22,23:18:00,1,Forward,LB Nagar,Red
Red_Forward_138,R23,23:20:00,1,Forward,LB Nagar,Red
Red_Forward_138,R24,23:22:00,1,Forward,LB Nagar,Red
Red_Forward_138,R25,23:24:00,1,Forward,LB Nagar,Red
Red_Forward_138,R26,23:26:00,1,Forward,LB Nagar,Red
Red_Forward_138,R27,23:28:00,1,Forward,LB Nagar,Red
Red_Forward_139,R1,22:48:00,1,Forward,LB Nagar,Red
Red_Forward_139,R2,22:50:00,1,Forward,LB Nagar,Red
Red_Forward_139,R3,22:52:00,1,Forward,LB Nagar,Red
Red_Forward_139,R4,22:54:00,1,Forward,LB Nagar,Red
Red_Forward_139,R5,22:56:00,1,Forward,LB Nagar,Red
Red_Forward_139,R6,22:58:00,1,Forward,LB Nagar,Red
Red_Forward_139,R7,23:00:00,1,Forward,LB Nagar,Red
Red_Forward_139,R8,23:02:00,1,Forward,LB Nagar,Red
Red_Forward_139,R9,23:04:00,1,Forward,LB Nagar,Red
Red_Forward_139,R10,23:06:00,1,Forward,LB Nagar,Red
Red_Forward_139,R11,23:08:00,1,Forward,LB Nagar,Red
Red_Forward_139,R12,23:10:00,1,Forward,LB Nagar,Red
Red_Forward_139,R13,23:12:00,1,Forward,LB Nagar,Red
Red_Forward_139,R14,23:14:00,1,Forward,LB Nagar,Red
Red_Forward_139,R15,23:16:00,1,Forward,LB Nagar,Red
Red_Forward_139,R16,23:18:00,1,Forward,LB Nagar,Red
Red_Forward_139,R17,23:20:00,1,Forward,LB Nagar,Red
Red_Forward_139,R18,23:22:00,1,Forward,LB Nagar,Red
Red_Forward_139,R19,23:24:00,1,Forward,LB Nagar,Red
Red_Forward_139,R20,23:26:00,1,Forward,LB Nagar,Red
Red_Forward_139,R21,23:28:00,1,Forward,LB Nagar,Red
Red_Forward_139,R22,23:30:00,1,Forward,LB Nagar,Red
Red_Forward_139,R23,23:32:00,1,Forward,LB Nagar,Red
Red_Forward_139,R24,23:34:00,1,Forward,LB Nagar,Red
Red_Forward_139,R25,23:36:00,1,Forward,LB Nagar,Red
Red_Forward_139,R26,23:38:00,1,Forward,LB Nagar,Red
Red_Forward_139,R27,23:40:00,1,Forward,LB Nagar,Red
Red_Backward_0,R27,04:00:00,2,Backward,Miyapur,Red
Red_Backward_0,R26,04:02:00,2,Backward,Miyapur,Red
Red_Backward_0,R25,04:04:00,2,Backward,Miyapur,Red
Red_Backward_0,R24,04:06:00,2,Backward,Miyapur,Red
Red_Backward_0,R23,04:08:00,2,Backward,Miyapur,Red
Red_Backward_0,R22,04:10:00,2,Backward,Miyapur,Red
Red_Backward_0,R21,04:12:00,2,Backward,Miyapur,Red
Red_Backward_0,R20,04:14:00,2,Backward,Miyapur,Red
Red_Backward_0,R19,04:16:00,2,Backward,Miyapur,Red
Red_Backward_0,R18,04:18:00,2,Backward,Miyapur,Red
Red_Backward_0,R17,04:20:00,2,Backward,Miyapur,Red
Red_Backward_0,R16,04:22:00,2,Backward,Miyapur,Red
Red_Backward_0,R15,04:24:00,2,Backward,Miyapur,Red
Red_Backward_0,R14,04:26:00,2,Backward,Miyapur,Red
Red_Backward_0,R13,04:28:00,2,Backward,Miyapur,Red
Red_Backward_0,R12,04:30:00,2,Backward,Miyapur,Red
Red_Backward_0,R11,04:32:00,2,Backward,Miyapur,Red
Red_Backward_0,R10,04:34:00,2,Backward,Miyapur,Red
Red_Backward_0,R9,04:36:00,2,Backward,Miyapur,Red
Red_Backward_0,R8,04:38:00,2,Backward,Miyapur,Red
Red_Backward_0,R7,04:40:00,2,Backward,Miyapur,Red
Red_Backward_0,R6,04:42:00,2,Backward,Miyapur,Red
Red_Backward_0,R5,04:44:00,2,Backward,Miyapur,Red
Red_Backward_0,R4,04:46:00,2,Backward,Miyapur,Red
Red_Backward_0,R3,04:48:00,2,Backward,Miyapur,Red
Red_Backward_0,R2,04:50:00,2,Backward,Miyapur,Red
Red_Backward_0,R1,04:52:00,2,Backward,Miyapur,Red
Red_Backward_1,R27,04:12:00,2,Backward,Miyapur,Red
Red_Backward_1,R26,04:14:00,2,Backward,Miyapur,Red
Red_Backward_1,R25,04:16:00,2,Backward,Miyapur,Red
Red_Backward_1,R24,04:18:00,2,Backward,Miyapur,Red
Red_Backward_1,R23,04:20:00,2,Backward,Miyapur,Red
Red_Backward_1,R22,04:22:00,2,Backward,Miyapur,Red
Red_Backward_1,R21,04:24:00,2,Backward,Miyapur,Red
Red_Backward_1,R20,04:26:00,2,Backward,Miyapur,Red
Red_Backward_1,R19,04:28:00,2,Backward,Miyapur,Red
Red_Backward_1,R18,04:30:00,2,Backward,Miyapur,Red
Red_Backward_1,R17,04:32:00,2,Backward,Miyapur,Red
Red_Backward_1,R16,04:34:00,2,Backward,Miyapur,Red
Red_Backward_1,R15,04:36:00,2,Backward,Miyapur,Red
Red_Backward_1,R14,04:38:00,2,Backward,Miyapur,Red
Red_Backward_1,R13,04:40:00,2,Backward,Miyapur,Red
Red_Backward_1,R12,04:42:00,2,Backward,Miyapur,Red
Red_Backward_1,R11,04:44:00,2,Backward,Miyapur,Red
Red_Backward_1,R10,04:46:00,2,Backward,Miyapur,Red
Red_Backward_1,R9,04:48:00,2,Backward,Miyapur,Red
Red_Backward_1,R8,04:50:00,2,Backward,Miyapur,Red
Red_Backward_1,R7,04:52:00,2,Backward,Miyapur,Red
Red_Backward_1,R6,04:54:00,2,Backward,Miyapur,Red
Red_Backward_1,R5,04:56:00,2,Backward,Miyapur,Red
Red_Backward_1,R4,04:58:00,2,Backward,Miyapur,Red
Red_Backward_1,R3,05:00:00,2,Backward,Miyapur,Red
Red_Backward_1,R2,05:02:00,2,Backward,Miyapur,Red
Red_Backward_1,R1,05:04:00,2,Backward,Miyapur,Red
Red_Backward_2,R27,04:24:00,2,Backward,Miyapur,Red
Red_Backward_2,R26,04:26:00,2,Backward,Miyapur,Red
Red_Backward_2,R25,04:28:00,2,Backward,Miyapur,Red
Red_Backward_2,R24,04:30:00,2,Backward,Miyapur,Red
Red_Backward_2,R23,04:32:00,2,Backward,Miyapur,Red
Red_Backward_2,R22,04:34:00,2,Backward,Miyapur,Red
Red_Backward_2,R21,04:36:00,2,Backward,Miyapur,Red
Red_Backward_2,R20,04:38:00,2,Backward,Miyapur,Red
Red_Backward_2,R19,04:40:00,2,Backward,Miyapur,Red
Red_Backward_2,R18,04:42:00,2,Backward,Miyapur,Red
Red_Backward_2,R17,04:44:00,2,Backward,Miyapur,Red
Red_Backward_2,R16,04:46:00,2,Backward,Miyapur,Red
Red_Backward_2,R15,04:48:00,2,Backward,Miyapur,Red
Red_Backward_2,R14,04:50:00,2,Backward,Miyapur,Red
Red_Backward_2,R13,04:52:00,2,Backward,Miyapur,Red
Red_Backward_2,R12,04:54:00,2,Backward,Miyapur,Red
Red_Backward_2,R11,04:56:00,2,Backward,Miyapur,Red
Red_Backward_2,R10,04:58:00,2,Backward,Miyapur,Red
Red_Backward_2,R9,05:00:00,2,Backward,Miyapur,Red
Red_Backward_2,R8,05:02:00,2,Backward,Miyapur,Red
Red_Backward_2,R7,05:04:00,2,Backward,Miyapur,Red
Red_Backward_2,R6,05:06:00,2,Backward,Miyapur,Red
Red_Backward_2,R5,05:08:00,2,Backward,Miyapur,Red
Red_Backward_2,R4,05:10:00,2,Backward,Miyapur,Red
Red_Backward_2,R3,05:12:00,2,Backward,Miyapur,Red
Red_Backward_2,R2,05:14:00,2,Backward,Miyapur,Red
Red_Backward_2,R1,05:16:00,2,Backward,Miyapur,Red
Red_Backward_3,R27,04:36:00,2,Backward,Miyapur,Red
Red_Backward_3,R26,04:38:00,2,Backward,Miyapur,Red
Red_Backward_3,R25,04:40:00,2,Backward,Miyapur,Red
Red_Backward_3,R24,04:42:00,2,Backward,Miyapur,Red
Red_Backward_3,R23,04:44:00,2,Backward,Miyapur,Red
Red_Backward_3,R22,04:46:00,2,Backward,Miyapur,Red
Red_Backward_3,R21,04:48:00,2,Backward,Miyapur,Red
Red_Backward_3,R20,04:50:00,2,Backward,Miyapur,Red
Red_Backward_3,R19,04:52:00,2,Backward,Miyapur,Red
Red_Backward_3,R18,04:54:00,2,Backward,Miyapur,Red
Red_Backward_3,R17,04:56:00,2,Backward,Miyapur,Red
Red_Backward_3,R16,04:58:00,2,Backward,Miyapur,Red
Red_Backward_3,R15,05:00:00,2,Backward,Miyapur,Red
Red_Backward_3,R14,05:02:00,2,Backward,Miyapur,Red
Red_Backward_3,R13,05:04:00,2,Backward,Miyapur,Red
Red_Backward_3,R12,05:06:00,2,Backward,Miyapur,Red
Red_Backward_3,R11,05:08:00,2,Backward,Miyapur,Red
Red_Backward_3,R10,05:10:00,2,Backward,Miyapur,Red
Red_Backward_3,R9,05:12:00,2,Backward,Miyapur,Red
Red_Backward_3,R8,05:14:00,2,Backward,Miyapur,Red
Red_Backward_3,R7,05:16:00,2,Backward,Miyapur,Red
Red_Backward_3,R6,05:18:00,2,Backward,Miyapur,Red
Red_Backward_3,R5,05:20:00,2,Backward,Miyapur,Red
Red_Backward_3,R4,05:22:00,2,Backward,Miyapur,Red
Red_Backward_3,R3,05:24:00,2,Backward,Miyapur,Red
Red_Backward_3,R2,05:26:00,2,Backward,Miyapur,Red
Red_Backward_3,R1,05:28:00,2,Backward,Miyapur,Red
Red_Backward_4,R27,04:48:00,2,Backward,Miyapur,Red
Red_Backward_4,R26,04:50:00,2,Backward,Miyapur,Red
Red_Backward_4,R25,04:52:00,2,Backward,Miyapur,Red
Red_Backward_4,R24,04:54:00,2,Backward,Miyapur,Red
Red_Backward_4,R23,04:56:00,2,Backward,Miyapur,Red
Red_Backward_4,R22,04:58:00,2,Backward,Miyapur,Red
Red_Backward_4,R21,05:00:00,2,Backward,Miyapur,Red
Red_Backward_4,R20,05:02:00,2,Backward,Miyapur,Red
Red_Backward_4,R19,05:04:00,2,Backward,Miyapur,Red
Red_Backward_4,R18,05:06:00,2,Backward,Miyapur,Red
Red_Backward_4,R17,05:08:00,2,Backward,Miyapur,Red
Red_Backward_4,R16,05:10:00,2,Backward,Miyapur,Red
Red_Backward_4,R15,05:12:00,2,Backward,Miyapur,Red
Red_Backward_4,R14,05:14:00,2,Backward,Miyapur,Red
Red_Backward_4,R13,05:16:00,2,Backward,Miyapur,Red
Red_Backward_4,R12,05:18:00,2,Backward,Miyapur,Red
Red_Backward_4,R11,05:20:00,2,Backward,Miyapur,Red
Red_Backward_4,R10,05:22:00,2,Backward,Miyapur,Red
Red_Backward_4,R9,05:24:00,2,Backward,Miyapur,Red
Red_Backward_4,R8,05:26:00,2,Backward,Miyapur,Red
Red_Backward_4,R7,05:28:00,2,Backward,Miyapur,Red
Red_Backward_4,R6,05:30:00,2,Backward,Miyapur,Red
Red_Backward_4,R5,05:32:00,2,Backward,Miyapur,Red
Red_Backward_4,R4,05:34:00,2,Backward,Miyapur,Red
Red_Backward_4,R3,05:36:00,2,Backward,Miyapur,Red
Red_Backward_4,R2,05:38:00,2,Backward,Miyapur,Red
Red_Backward_4,R1,05:40:00,2,Backward,Miyapur,Red
Red_Backward_5,R27,05:00:00,2,Backward,Miyapur,Red
Red_Backward_5,R26,05:02:00,2,Backward,Miyapur,Red
Red_Backward_5,R25,05:04:00,2,Backward,Miyapur,Red
Red_Backward_5,R24,05:06:00,2,Backward,Miyapur,Red
Red_Backward_5,R23,05:08:00,2,Backward,Miyapur,Red
Red_Backward_5,R22,05:10:00,2,Backward,Miyapur,Red
Red_Backward_5,R21,05:12:00,2,Backward,Miyapur,Red
Red_Backward_5,R20,05:14:00,2,Backward,Miyapur,Red
Red_Backward_5,R19,05:16:00,2,Backward,Miyapur,Red
Red_Backward_5,R18,05:18:00,2,Backward,Miyapur,Red
Red_Backward_5,R17,05:20:00,2,Backward,Miyapur,Red
Red_Backward_5,R16,05:22:00,2,Backward,Miyapur,Red
Red_Backward_5,R15,05:24:00,2,Backward,Miyapur,Red
Red_Backward_5,R14,05:26:00,2,Backward,Miyapur,Red
Red_Backward_5,R13,05:28:00,2,Backward,Miyapur,Red
Red_Backward_5,R12,05:30:00,2,Backward,Miyapur,Red
Red_Backward_5,R11,05:32:00,2,Backward,Miyapur,Red
Red_Backward_5,R10,05:34:00,2,Backward,Miyapur,Red
Red_Backward_5,R9,05:36:00,2,Backward,Miyapur,Red
Red_Backward_5,R8,05:38:00,2,Backward,Miyapur,Red
Red_Backward_5,R7,05:40:00,2,Backward,Miyapur,Red
Red_Backward_5,R6,05:42:00,2,Backward,Miyapur,Red
Red_Backward_5,R5,05:44:00,2,Backward,Miyapur,Red
Red_Backward_5,R4,05:46:00,2,Backward,Miyapur,Red
Red_Backward_5,R3,05:48:00,2,Backward,Miyapur,Red
Red_Backward_5,R2,05:50:00,2,Backward,Miyapur,Red
Red_Backward_5,R1,05:52:00,2,Backward,Miyapur,Red
Red_Backward_6,R27,05:12:00,2,Backward,Miyapur,Red
Red_Backward_6,R26,05:14:00,2,Backward,Miyapur,Red
Red_Backward_6,R25,05:16:00,2,Backward,Miyapur,Red
Red_Backward_6,R24,05:18:00,2,Backward,Miyapur,Red
Red_Backward_6,R23,05:20:00,2,Backward,Miyapur,Red
Red_Backward_6,R22,05:22:00,2,Backward,Miyapur,Red
Red_Backward_6,R21,05:24:00,2,Backward,Miyapur,Red
Red_Backward_6,R20,05:26:00,2,Backward,Miyapur,Red
Red_Backward_6,R19,05:28:00,2,Backward,Miyapur,Red
Red_Backward_6,R18,05:30:00,2,Backward,Miyapur,Red
Red_Backward_6,R17,05:32:00,2,Backward,Miyapur,Red
Red_Backward_6,R16,05:34:00,2,Backward,Miyapur,Red
Red_Backward_6,R15,05:36:00,2,Backward,Miyapur,Red
Red_Backward_6,R14,05:38:00,2,Backward,Miyapur,Red
Red_Backward_6,R13,05:40:00,2,Backward,Miyapur,Red
Red_Backward_6,R12,05:42:00,2,Backward,Miyapur,Red
Red_Backward_6,R11,05:44:00,2,Backward,Miyapur,Red
Red_Backward_6,R10,05:46:00,2,Backward,Miyapur,Red
Red_Backward_6,R9,05:48:00,2,Backward,Miyapur,Red
Red_Backward_6,R8,05:50:00,2,Backward,Miyapur,Red
Red_Backward_6,R7,05:52:00,2,Backward,Miyapur,Red
Red_Backward_6,R6,05:54:00,2,Backward,Miyapur,Red
Red_Backward_6,R5,05:56:00,2,Backward,Miyapur,Red
Red_Backward_6,R4,05:58:00,2,Backward,Miyapur,Red
Red_Backward_6,R3,06:00:00,2,Backward,Miyapur,Red
Red_Backward_6,R2,06:02:00,2,Backward,Miyapur,Red
Red_Backward_6,R1,06:04:00,2,Backward,Miyapur,Red
Red_Backward_7,R27,05:24:00,2,Backward,Miyapur,Red
Red_Backward_7,R26,05:26:00,2,Backward,Miyapur,Red
Red_Backward_7,R25,05:28:00,2,Backward,Miyapur,Red
Red_Backward_7,R24,05:30:00,2,Backward,Miyapur,Red
Red_Backward_7,R23,05:32:00,2,Backward,Miyapur,Red
Red_Backward_7,R22,05:34:00,2,Backward,Miyapur,Red
Red_Backward_7,R21,05:36:00,2,Backward,Miyapur,Red
Red_Backward_7,R20,05:38:00,2,Backward,Miyapur,Red
Red_Backward_7,R19,05:40:00,2,Backward,Miyapur,Red
Red_Backward_7,R18,05:42:00,2,Backward,Miyapur,Red
Red_Backward_7,R17,05:44:00,2,Backward,Miyapur,Red
Red_Backward_7,R16,05:46:00,2,Backward,Miyapur,Red
Red_Backward_7,R15,05:48:00,2,Backward,Miyapur,Red
Red_Backward_7,R14,05:50:00,2,Backward,Miyapur,Red
Red_Backward_7,R13,05:52:00,2,Backward,Miyapur,Red
Red_Backward_7,R12,05:54:00,2,Backward,Miyapur,Red
Red_Backward_7,R11,05:56:00,2,Backward,Miyapur,Red
Red_Backward_7,R10,05:58:00,2,Backward,Miyapur,Red
Red_Backward_7,R9,06:00:00,2,Backward,Miyapur,Red
Red_Backward_7,R8,06:02:00,2,Backward,Miyapur,Red
Red_Backward_7,R7,06:04:00,2,Backward,Miyapur,Red
Red_Backward_7,R6,06:06:00,2,Backward,Miyapur,Red
Red_Backward_7,R5,06:08:00,2,Backward,Miyapur,Red
Red_Backward_7,R4,06:10:00,2,Backward,Miyapur,Red
Red_Backward_7,R3,06:12:00,2,Backward,Miyapur,Red
Red_Backward_7,R2,06:14:00,2,Backward,Miyapur,Red
Red_Backward_7,R1,06:16:00,2,Backward,Miyapur,Red
Red_Backward_8,R27,05:36:00,2,Backward,Miyapur,Red
Red_Backward_8,R26,05:38:00,2,Backward,Miyapur,Red
Red_Backward_8,R25,05:40:00,2,Backward,Miyapur,Red
Red_Backward_8,R24,05:42:00,2,Backward,Miyapur,Red
Red_Backward_8,R23,05:44:00,2,Backward,Miyapur,Red
Red_Backward_8,R22,05:46:00,2,Backward,Miyapur,Red
Red_Backward_8,R21,05:48:00,2,Backward,Miyapur,Red
Red_Backward_8,R20,05:50:00,2,Backward,Miyapur,Red
Red_Backward_8,R19,05:52:00,2,Backward,Miyapur,Red
Red_Backward_8,R18,05:54:00,2,Backward,Miyapur,Red
Red_Backward_8,R17,05:56:00,2,Backward,Miyapur,Red
Red_Backward_8,R16,05:58:00,2,Backward,Miyapur,Red
Red_Backward_8,R15,06:00:00,2,Backward,Miyapur,Red
Red_Backward_8,R14,06:02:00,2,Backward,Miyapur,Red
Red_Backward_8,R13,06:04:00,2,Backward,Miyapur,Red
Red_Backward_8,R12,06:06:00,2,Backward,Miyapur,Red
Red_Backward_8,R11,06:08:00,2,Backward,Miyapur,Red
Red_Backward_8,R10,06:10:00,2,Backward,Miyapur,Red
Red_Backward_8,R9,06:12:00,2,Backward,Miyapur,Red
Red_Backward_8,R8,06:14:00,2,Backward,Miyapur,Red
Red_Backward_8,R7,06:16:00,2,Backward,Miyapur,Red
Red_Backward_8,R6,06:18:00,2,Backward,Miyapur,Red
Red_Backward_8,R5,06:20:00,2,Backward,Miyapur,Red
Red_Backward_8,R4,06:22:00,2,Backward,Miyapur,Red
Red_Backward_8,R3,06:24:00,2,Backward,Miyapur,Red
Red_Backward_8,R2,06:26:00,2,Backward,Miyapur,Red
Red_Backward_8,R1,06:28:00,2,Backward,Miyapur,Red
Red_Backward_9,R27,05:48:00,2,Backward,Miyapur,Red
Red_Backward_9,R26,05:50:00,2,Backward,Miyapur,Red
Red_Backward_9,R25,05:52:00,2,Backward,Miyapur,Red
Red_Backward_9,R24,05:54:00,2,Backward,Miyapur,Red
Red_Backward_9,R23,05:56:00,2,Backward,Miyapur,Red
Red_Backward_9,R22,05:58:00,2,Backward,Miyapur,Red
Red_Backward_9,R21,06:00:00,2,Backward,Miyapur,Red
Red_Backward_9,R20,06:02:00,2,Backward,Miyapur,Red
Red_Backward_9,R19,06:04:00,2,Backward,Miyapur,Red
Red_Backward_9,R18,06:06:00,2,Backward,Miyapur,Red
Red_Backward_9,R17,06:08:00,2,Backward,Miyapur,Red
Red_Backward_9,R16,06:10:00,2,Backward,Miyapur,Red
Red_Backward_9,R15,06:12:00,2,Backward,Miyapur,Red
Red_Backward_9,R14,06:14:00,2,Backward,Miyapur,Red
Red_Backward_9,R13,06:16:00,2,Backward,Miyapur,Red
Red_Backward_9,R12,06:18:00,2,Backward,Miyapur,Red
Red_Backward_9,R11,06:20:00,2,Backward,Miyapur,Red
Red_Backward_9,R10,06:22:00,2,Backward,Miyapur,Red
Red_Backward_9,R9,06:24:00,2,Backward,Miyapur,Red
Red_Backward_9,R8,06:26:00,2,Backward,Miyapur,Red
Red_Backward_9,R7,06:28:00,2,Backward,Miyapur,Red
Red_Backward_9,R6,06:30:00,2,Backward,Miyapur,Red
Red_Backward_9,R5,06:32:00,2,Backward,Miyapur,Red
Red_Backward_9,R4,06:34:00,2,Backward,Miyapur,Red
Red_Backward_9,R3,06:36:00,2,Backward,Miyapur,Red
Red_Backward_9,R2,06:38:00,2,Backward,Miyapur,Red
Red_Backward_9,R1,06:40:00,2,Backward,Miyapur,Red
Red_Backward_10,R27,06:00:00,2,Backward,Miyapur,Red
Red_Backward_10,R26,06:02:00,2,Backward,Miyapur,Red
Red_Backward_10,R25,06:04:00,2,Backward,Miyapur,Red
Red_Backward_10,R24,06:06:00,2,Backward,Miyapur,Red
Red_Backward_10,R23,06:08:00,2,Backward,Miyapur,Red
Red_Backward_10,R22,06:10:00,2,Backward,Miyapur,Red
Red_Backward_10,R21,06:12:00,2,Backward,Miyapur,Red
Red_Backward_10,R20,06:14:00,2,Backward,Miyapur,Red
Red_Backward_10,R19,06:16:00,2,Backward,Miyapur,Red
Red_Backward_10,R18,06:18:00,2,Backward,Miyapur,Red
Red_Backward_10,R17,06:20:00,2,Backward,Miyapur,Red
Red_Backward_10,R16,06:22:00,2,Backward,Miyapur,Red
Red_Backward_10,R15,06:24:00,2,Backward,Miyapur,Red
Red_Backward_10,R14,06:26:00,2,Backward,Miyapur,Red
Red_Backward_10,R13,06:28:00,2,Backward,Miyapur,Red
Red_Backward_10,R12,06:30:00,2,Backward,Miyapur,Red
Red_Backward_10,R11,06:32:00,2,Backward,Miyapur,Red
Red_Backward_10,R10,06:34:00,2,Backward,Miyapur,Red
Red_Backward_10,R9,06:36:00,2,Backward,Miyapur,Red
Red_Backward_10,R8,06:38:00,2,Backward,Miyapur,Red
Red_Backward_10,R7,06:40:00,2,Backward,Miyapur,Red
Red_Backward_10,R6,06:42:00,2,Backward,Miyapur,Red
Red_Backward_10,R5,06:44:00,2,Backward,Miyapur,Red
Red_Backward_10,R4,06:46:00,2,Backward,Miyapur,Red
Red_Backward_10,R3,06:48:00,2,Backward,Miyapur,Red
Red_Backward_10,R2,06:50:00,2,Backward,Miyapur,Red
Red_Backward_10,R1,06:52:00,2,Backward,Miyapur,Red
Red_Backward_11,R27,06:12:00,2,Backward,Miyapur,Red
Red_Backward_11,R26,06:14:00,2,Backward,Miyapur,Red
Red_Backward_11,R25,06:16:00,2,Backward,Miyapur,Red
Red_Backward_11,R24,06:18:00,2,Backward,Miyapur,Red
Red_Backward_11,R23,06:20:00,2,Backward,Miyapur,Red
Red_Backward_11,R22,06:22:00,2,Backward,Miyapur,Red
Red_Backward_11,R21,06:24:00,2,Backward,Miyapur,Red
Red_Backward_11,R20,06:26:00,2,Backward,Miyapur,Red
Red_Backward_11,R19,06:28:00,2,Backward,Miyapur,Red
Red_Backward_11,R18,06:30:00,2,Backward,Miyapur,Red
Red_Backward_11,R17,06:32:00,2,Backward,Miyapur,Red
Red_Backward_11,R16,06:34:00,2,Backward,Miyapur,Red
Red_Backward_11,R15,06:36:00,2,Backward,Miyapur,Red
Red_Backward_11,R14,06:38:00,2,Backward,Miyapur,Red
Red_Backward_11,R13,06:40:00,2,Backward,Miyapur,Red
Red_Backward_11,R12,06:42:00,2,Backward,Miyapur,Red
Red_Backward_11,R11,06:44:00,2,Backward,Miyapur,Red
Red_Backward_11,R10,06:46:00,2,Backward,Miyapur,Red
Red_Backward_11,R9,06:48:00,2,Backward,Miyapur,Red
Red_Backward_11,R8,06:50:00,2,Backward,Miyapur,Red
Red_Backward_11,R7,06:52:00,2,Backward,Miyapur,Red
Red_Backward_11,R6,06:54:00,2,Backward,Miyapur,Red
Red_Backward_11,R5,06:56:00,2,Backward,Miyapur,Red
Red_Backward_11,R4,06:58:00,2,Backward,Miyapur,Red
Red_Backward_11,R3,07:00:00,2,Backward,Miyapur,Red
Red_Backward_11,R2,07:02:00,2,Backward,Miyapur,Red
Red_Backward_11,R1,07:04:00,2,Backward,Miyapur,Red
Red_Backward_12,R27,06:24:00,2,Backward,Miyapur,Red
Red_Backward_12,R26,06:26:00,2,Backward,Miyapur,Red
Red_Backward_12,R25,06:28:00,2,Backward,Miyapur,Red
Red_Backward_12,R24,06:30:00,2,Backward,Miyapur,Red
Red_Backward_12,R23,06:32:00,2,Backward,Miyapur,Red
Red_Backward_12,R22,06:34:00,2,Backward,Miyapur,Red
Red_Backward_12,R21,06:36:00,2,Backward,Miyapur,Red
Red_Backward_12,R20,06:38:00,2,Backward,Miyapur,Red
Red_Backward_12,R19,06:40:00,2,Backward,Miyapur,Red
Red_Backward_12,R18,06:42:00,2,Backward,Miyapur,Red
Red_Backward_12,R17,06:44:00,2,Backward,Miyapur,Red
Red_Backward_12,R16,06:46:00,2,Backward,Miyapur,Red
Red_Backward_12,R15,06:48:00,2,Backward,Miyapur,Red
Red_Backward_12,R14,06:50:00,2,Backward,Miyapur,Red
Red_Backward_12,R13,06:52:00,2,Backward,Miyapur,Red
Red_Backward_12,R12,06:54:00,2,Backward,Miyapur,Red
Red_Backward_12,R11,06:56:00,2,Backward,Miyapur,Red
Red_Backward_12,R10,06:58:00,2,Backward,Miyapur,Red
Red_Backward_12,R9,07:00:00,2,Backward,Miyapur,Red
Red_Backward_12,R8,07:02:00,2,Backward,Miyapur,Red
Red_Backward_12,R7,07:04:00,2,Backward,Miyapur,Red
Red_Backward_12,R6,07:06:00,2,Backward,Miyapur,Red
Red_Backward_12,R5,07:08:00,2,Backward,Miyapur,Red
Red_Backward_12,R4,07:10:00,2,Backward,Miyapur,Red
Red_Backward_12,R3,07:12:00,2,Backward,Miyapur,Red
Red_Backward_12,R2,07:14:00,2,Backward,Miyapur,Red
Red_Backward_12,R1,07:16:00,2,Backward,Miyapur,Red
Red_Backward_13,R27,06:36:00,2,Backward,Miyapur,Red
Red_Backward_13,R26,06:38:00,2,Backward,Miyapur,Red
Red_Backward_13,R25,06:40:00,2,Backward,Miyapur,Red
Red_Backward_13,R24,06:42:00,2,Backward,Miyapur,Red
Red_Backward_13,R23,06:44:00,2,Backward,Miyapur,Red
Red_Backward_13,R22,06:46:00,2,Backward,Miyapur,Red
Red_Backward_13,R21,06:48:00,2,Backward,Miyapur,Red
Red_Backward_13,R20,06:50:00,2,Backward,Miyapur,Red
